dep;week;P;T;cl_age90;pop
61;2021-S50;39;868;79;29441
61;2021-S50;15;552;89;19119
61;2021-S50;18;333;90;5705
61;2021-S50;858;13918;0;276903
61;2021-S51;85;1246;09;27454
61;2021-S51;157;1827;19;32376
61;2021-S51;173;2158;29;23921
61;2021-S51;158;2150;39;27860
61;2021-S51;146;1890;49;32672
61;2021-S51;121;1937;59;38069
61;2021-S51;90;1808;69;40286
61;2021-S51;41;1192;79;29441
61;2021-S51;11;671;89;19119
61;2021-S51;13;319;90;5705
61;2021-S51;995;15200;0;276903
61;2021-S52;167;1076;09;27454
61;2021-S52;396;2326;19;32376
61;2021-S52;516;3121;29;23921
61;2021-S52;391;2694;39;27860
61;2021-S52;367;2475;49;32672
61;2021-S52;348;2763;59;38069
61;2021-S52;234;2321;69;40286
61;2021-S52;142;1557;79;29441
61;2021-S52;85;996;89;19119
61;2021-S52;23;438;90;5705
61;2021-S52;2669;19767;0;276903
61;2022-S01;396;3738;09;27454
61;2022-S01;1053;5925;19;32376
61;2022-S01;840;3364;29;23921
61;2022-S01;719;3104;39;27860
61;2022-S01;647;3264;49;32672
61;2022-S01;537;3062;59;38069
61;2022-S01;296;2242;69;40286
61;2022-S01;175;1591;79;29441
61;2022-S01;94;977;89;19119
61;2022-S01;36;466;90;5705
61;2022-S01;4793;27735;0;276903
62;2020-S21;5;200;09;175077
62;2020-S21;11;221;19;192152
62;2020-S21;5;463;29;155051
62;2020-S21;13;593;39;181223
62;2020-S21;14;617;49;185396
62;2020-S21;10;552;59;188804
62;2020-S21;11;506;69;181141
62;2020-S21;7;384;79;113951
62;2020-S21;5;325;89;64319
62;2020-S21;5;198;90;15664
62;2020-S21;86;4059;0;1452778
62;2020-S22;3;215;09;175077
62;2020-S22;2;255;19;192152
62;2020-S22;9;551;29;155051
62;2020-S22;7;609;39;181223
62;2020-S22;7;679;49;185396
62;2020-S22;6;662;59;188804
62;2020-S22;5;650;69;181141
62;2020-S22;8;500;79;113951
62;2020-S22;3;408;89;64319
62;2020-S22;1;170;90;15664
62;2020-S22;51;4699;0;1452778
62;2020-S23;8;207;09;175077
62;2020-S23;6;258;19;192152
62;2020-S23;8;420;29;155051
62;2020-S23;14;484;39;181223
62;2020-S23;13;470;49;185396
62;2020-S23;7;557;59;188804
62;2020-S23;12;534;69;181141
62;2020-S23;5;433;79;113951
62;2020-S23;5;361;89;64319
62;2020-S23;5;161;90;15664
62;2020-S23;83;3886;0;1452778
62;2020-S24;5;286;09;175077
62;2020-S24;3;347;19;192152
62;2020-S24;5;478;29;155051
62;2020-S24;9;545;39;181223
62;2020-S24;4;608;49;185396
62;2020-S24;7;578;59;188804
62;2020-S24;4;657;69;181141
62;2020-S24;7;529;79;113951
62;2020-S24;2;415;89;64319
62;2020-S24;5;156;90;15664
62;2020-S24;51;4600;0;1452778
62;2020-S25;2;261;09;175077
62;2020-S25;6;327;19;192152
62;2020-S25;9;481;29;155051
62;2020-S25;3;537;39;181223
62;2020-S25;7;545;49;185396
62;2020-S25;5;602;59;188804
62;2020-S25;3;613;69;181141
62;2020-S25;4;491;79;113951
62;2020-S25;8;392;89;64319
62;2020-S25;0;128;90;15664
62;2020-S25;47;4378;0;1452778
62;2020-S26;1;300;09;175077
62;2020-S26;11;435;19;192152
62;2020-S26;8;581;29;155051
62;2020-S26;10;653;39;181223
62;2020-S26;6;619;49;185396
62;2020-S26;2;608;59;188804
62;2020-S26;7;660;69;181141
62;2020-S26;4;514;79;113951
62;2020-S26;7;480;89;64319
62;2020-S26;1;203;90;15664
62;2020-S26;57;5053;0;1452778
62;2020-S27;5;657;09;175077
62;2020-S27;13;594;19;192152
62;2020-S27;7;635;29;155051
62;2020-S27;9;769;39;181223
62;2020-S27;8;717;49;185396
62;2020-S27;7;756;59;188804
62;2020-S27;0;711;69;181141
62;2020-S27;3;566;79;113951
62;2020-S27;2;465;89;64319
62;2020-S27;0;137;90;15664
62;2020-S27;54;6008;0;1452778
62;2020-S28;1;547;09;175077
62;2020-S28;2;509;19;192152
62;2020-S28;3;719;29;155051
62;2020-S28;4;864;39;181223
62;2020-S28;2;700;49;185396
62;2020-S28;4;746;59;188804
62;2020-S28;3;716;69;181141
62;2020-S28;7;571;79;113951
62;2020-S28;1;449;89;64319
62;2020-S28;0;163;90;15664
62;2020-S28;27;5989;0;1452778
62;2020-S29;13;637;09;175077
62;2020-S29;11;617;19;192152
62;2020-S29;7;939;29;155051
62;2020-S29;7;1029;39;181223
62;2020-S29;11;781;49;185396
62;2020-S29;1;779;59;188804
62;2020-S29;6;810;69;181141
62;2020-S29;2;629;79;113951
62;2020-S29;5;474;89;64319
62;2020-S29;0;195;90;15664
62;2020-S29;63;6891;0;1452778
62;2020-S30;2;565;09;175077
62;2020-S30;6;819;19;192152
62;2020-S30;14;1265;29;155051
62;2020-S30;7;1288;39;181223
62;2020-S30;8;1039;49;185396
62;2020-S30;8;1027;59;188804
62;2020-S30;3;1007;69;181141
62;2020-S30;1;759;79;113951
62;2020-S30;4;596;89;64319
62;2020-S30;2;218;90;15664
62;2020-S30;55;8583;0;1452778
62;2020-S31;3;527;09;175077
62;2020-S31;18;993;19;192152
62;2020-S31;10;1421;29;155051
62;2020-S31;18;1465;39;181223
62;2020-S31;21;1353;49;185396
62;2020-S31;13;1291;59;188804
62;2020-S31;9;1194;69;181141
62;2020-S31;9;954;79;113951
62;2020-S31;4;632;89;64319
62;2020-S31;0;216;90;15664
62;2020-S31;105;10048;0;1452778
62;2020-S32;3;452;09;175077
62;2020-S32;10;875;19;192152
62;2020-S32;21;1409;29;155051
62;2020-S32;22;1341;39;181223
62;2020-S32;14;1218;49;185396
62;2020-S32;11;1201;59;188804
62;2020-S32;12;1272;69;181141
62;2020-S32;6;877;79;113951
62;2020-S32;8;629;89;64319
62;2020-S32;5;223;90;15664
62;2020-S32;112;9499;0;1452778
62;2020-S33;4;434;09;175077
62;2020-S33;15;1026;19;192152
62;2020-S33;28;1340;29;155051
62;2020-S33;14;1175;39;181223
62;2020-S33;21;1127;49;185396
62;2020-S33;25;1131;59;188804
62;2020-S33;12;1171;69;181141
62;2020-S33;15;913;79;113951
62;2020-S33;5;636;89;64319
62;2020-S33;5;278;90;15664
62;2020-S33;144;9231;0;1452778
62;2020-S34;6;426;09;175077
62;2020-S34;18;1313;19;192152
62;2020-S34;44;1958;29;155051
62;2020-S34;40;1802;39;181223
62;2020-S34;35;1765;49;185396
62;2020-S34;15;1661;59;188804
62;2020-S34;14;1496;69;181141
62;2020-S34;10;1100;79;113951
62;2020-S34;10;714;89;64319
62;2020-S34;2;269;90;15664
62;2020-S34;194;12504;0;1452778
62;2020-S35;10;596;09;175077
62;2020-S35;47;1504;19;192152
62;2020-S35;76;2529;29;155051
62;2020-S35;45;2355;39;181223
62;2020-S35;28;2261;49;185396
62;2020-S35;43;2116;59;188804
62;2020-S35;21;1658;69;181141
62;2020-S35;18;1113;79;113951
62;2020-S35;3;675;89;64319
62;2020-S35;4;250;90;15664
62;2020-S35;295;15058;0;1452778
62;2020-S36;30;1228;09;175077
62;2020-S36;217;2574;19;192152
62;2020-S36;343;3948;29;155051
62;2020-S36;149;3524;39;181223
62;2020-S36;127;3295;49;185396
62;2020-S36;114;2910;59;188804
62;2020-S36;55;2138;69;181141
62;2020-S36;36;1435;79;113951
62;2020-S36;19;910;89;64319
62;2020-S36;11;289;90;15664
62;2020-S36;1101;22254;0;1452778
62;2020-S37;66;4384;09;175077
62;2020-S37;273;6127;19;192152
62;2020-S37;480;6004;29;155051
62;2020-S37;202;5812;39;181223
62;2020-S37;179;4895;49;185396
62;2020-S37;179;3688;59;188804
62;2020-S37;84;2488;69;181141
62;2020-S37;48;1604;79;113951
62;2020-S37;23;942;89;64319
62;2020-S37;7;328;90;15664
62;2020-S37;1541;36274;0;1452778
62;2020-S38;66;3126;09;175077
62;2020-S38;302;7573;19;192152
62;2020-S38;374;5510;29;155051
62;2020-S38;217;5414;39;181223
62;2020-S38;273;4728;49;185396
62;2020-S38;246;3683;59;188804
62;2020-S38;122;2545;69;181141
62;2020-S38;72;1645;79;113951
62;2020-S38;50;917;89;64319
62;2020-S38;6;346;90;15664
62;2020-S38;1728;35489;0;1452778
62;2020-S39;46;1228;09;175077
62;2020-S39;271;5766;19;192152
62;2020-S39;295;4558;29;155051
62;2020-S39;203;3960;39;181223
62;2020-S39;232;3698;49;185396
62;2020-S39;220;3146;59;188804
62;2020-S39;122;2253;69;181141
62;2020-S39;86;1480;79;113951
62;2020-S39;53;1034;89;64319
62;2020-S39;10;403;90;15664
62;2020-S39;1538;27529;0;1452778
62;2020-S40;37;870;09;175077
62;2020-S40;242;4479;19;192152
62;2020-S40;342;4184;29;155051
62;2020-S40;225;3606;39;181223
62;2020-S40;277;3491;49;185396
62;2020-S40;245;3029;59;188804
62;2020-S40;184;2218;69;181141
62;2020-S40;94;1511;79;113951
62;2020-S40;51;1025;89;64319
62;2020-S40;18;420;90;15664
62;2020-S40;1716;24838;0;1452778
62;2020-S41;47;907;09;175077
62;2020-S41;305;4632;19;192152
62;2020-S41;433;4521;29;155051
62;2020-S41;418;4218;39;181223
62;2020-S41;397;3988;49;185396
62;2020-S41;364;3394;59;188804
62;2020-S41;238;2543;69;181141
62;2020-S41;122;1653;79;113951
62;2020-S41;89;1193;89;64319
62;2020-S41;40;477;90;15664
62;2020-S41;2453;27531;0;1452778
62;2020-S42;107;1272;09;175077
62;2020-S42;447;5728;19;192152
62;2020-S42;598;5630;29;155051
62;2020-S42;595;5666;39;181223
62;2020-S42;588;5333;49;185396
62;2020-S42;500;4378;59;188804
62;2020-S42;372;3076;69;181141
62;2020-S42;213;1963;79;113951
62;2020-S42;150;1433;89;64319
62;2020-S42;59;690;90;15664
62;2020-S42;3629;35176;0;1452778
62;2020-S43;150;1488;09;175077
62;2020-S43;655;5297;19;192152
62;2020-S43;925;7161;29;155051
62;2020-S43;1003;7112;39;181223
62;2020-S43;1019;6515;49;185396
62;2020-S43;905;5651;59;188804
62;2020-S43;654;3849;69;181141
62;2020-S43;434;2501;79;113951
62;2020-S43;273;1795;89;64319
62;2020-S43;123;921;90;15664
62;2020-S43;6142;42299;0;1452778
62;2020-S44;225;2037;09;175077
62;2020-S44;1004;6655;19;192152
62;2020-S44;1195;8810;29;155051
62;2020-S44;1303;8837;39;181223
62;2020-S44;1415;8321;49;185396
62;2020-S44;1262;7512;59;188804
62;2020-S44;920;5291;69;181141
62;2020-S44;575;3259;79;113951
62;2020-S44;325;2084;89;64319
62;2020-S44;132;956;90;15664
62;2020-S44;8357;53773;0;1452778
62;2020-S45;307;2642;09;175077
62;2020-S45;1040;7971;19;192152
62;2020-S45;1015;8514;29;155051
62;2020-S45;1151;9022;39;181223
62;2020-S45;1159;8781;49;185396
62;2020-S45;1170;7970;59;188804
62;2020-S45;918;5643;69;181141
62;2020-S45;525;3380;79;113951
62;2020-S45;362;2473;89;64319
62;2020-S45;163;1213;90;15664
62;2020-S45;7811;57623;0;1452778
62;2020-S46;219;2173;09;175077
62;2020-S46;657;6333;19;192152
62;2020-S46;646;5791;29;155051
62;2020-S46;667;6458;39;181223
62;2020-S46;731;6506;49;185396
62;2020-S46;739;5914;59;188804
62;2020-S46;484;4059;69;181141
62;2020-S46;333;2654;79;113951
62;2020-S46;301;2318;89;64319
62;2020-S46;154;1203;90;15664
62;2020-S46;4933;43414;0;1452778
62;2020-S47;123;1752;09;175077
62;2020-S47;435;5007;19;192152
62;2020-S47;362;4515;29;155051
62;2020-S47;388;5170;39;181223
62;2020-S47;454;4961;49;185396
62;2020-S47;426;4572;59;188804
62;2020-S47;318;3194;69;181141
62;2020-S47;217;2307;79;113951
62;2020-S47;234;2033;89;64319
62;2020-S47;125;1107;90;15664
62;2020-S47;3082;34624;0;1452778
62;2020-S48;64;1197;09;175077
62;2020-S48;211;3430;19;192152
62;2020-S48;242;3351;29;155051
62;2020-S48;233;3874;39;181223
62;2020-S48;248;3812;49;185396
62;2020-S48;250;3489;59;188804
62;2020-S48;185;2682;69;181141
62;2020-S48;147;1987;79;113951
62;2020-S48;157;1713;89;64319
62;2020-S48;94;923;90;15664
62;2020-S48;1831;26461;0;1452778
62;2020-S49;58;957;09;175077
62;2020-S49;186;2578;19;192152
62;2020-S49;213;3175;29;155051
62;2020-S49;225;3514;39;181223
62;2020-S49;241;3304;49;185396
62;2020-S49;232;3233;59;188804
62;2020-S49;159;2737;69;181141
62;2020-S49;151;1989;79;113951
62;2020-S49;183;1641;89;64319
62;2020-S49;126;867;90;15664
62;2020-S49;1775;24000;0;1452778
62;2020-S50;65;1030;09;175077
62;2020-S50;174;2907;19;192152
62;2020-S50;266;3397;29;155051
62;2020-S50;292;3696;39;181223
62;2020-S50;278;3482;49;185396
62;2020-S50;270;3470;59;188804
62;2020-S50;196;2942;69;181141
62;2020-S50;137;2152;79;113951
62;2020-S50;152;1611;89;64319
62;2020-S50;100;769;90;15664
62;2020-S50;1930;25459;0;1452778
62;2020-S51;80;1315;09;175077
62;2020-S51;257;3976;19;192152
62;2020-S51;289;4916;29;155051
62;2020-S51;316;5377;39;181223
62;2020-S51;292;4851;49;185396
62;2020-S51;288;4800;59;188804
62;2020-S51;239;4289;69;181141
62;2020-S51;147;2898;79;113951
62;2020-S51;151;1945;89;64319
62;2020-S51;101;867;90;15664
62;2020-S51;2160;35239;0;1452778
62;2020-S52;36;1489;09;175077
62;2020-S52;179;5336;19;192152
62;2020-S52;235;6937;29;155051
62;2020-S52;264;7916;39;181223
62;2020-S52;257;7576;49;185396
62;2020-S52;232;6927;59;188804
62;2020-S52;161;5647;69;181141
62;2020-S52;125;3662;79;113951
62;2020-S52;144;1980;89;64319
62;2020-S52;75;782;90;15664
62;2020-S52;1708;48258;0;1452778
62;2020-S53;54;865;09;175077
62;2020-S53;203;3655;19;192152
62;2020-S53;281;5573;29;155051
62;2020-S53;296;4879;39;181223
62;2020-S53;255;4212;49;185396
62;2020-S53;282;4287;59;188804
62;2020-S53;202;3565;69;181141
62;2020-S53;145;2360;79;113951
62;2020-S53;102;1644;89;64319
62;2020-S53;70;756;90;15664
62;2020-S53;1891;31801;0;1452778
62;2021-S01;75;998;09;175077
62;2021-S01;279;3639;19;192152
62;2021-S01;348;5595;29;155051
62;2021-S01;376;5689;39;181223
62;2021-S01;364;5354;49;185396
62;2021-S01;318;5223;59;188804
62;2021-S01;247;4332;69;181141
62;2021-S01;156;2938;79;113951
62;2021-S01;121;2149;89;64319
62;2021-S01;68;1017;90;15664
62;2021-S01;2353;36937;0;1452778
62;2021-S02;103;1440;09;175077
62;2021-S02;317;4640;19;192152
62;2021-S02;344;5100;29;155051
62;2021-S02;343;5630;39;181223
62;2021-S02;347;5419;49;185396
62;2021-S02;383;5268;59;188804
62;2021-S02;230;4026;69;181141
62;2021-S02;132;2724;79;113951
62;2021-S02;124;2139;89;64319
62;2021-S02;74;975;90;15664
62;2021-S02;2397;37364;0;1452778
62;2021-S03;100;1900;09;175077
62;2021-S03;376;5512;19;192152
62;2021-S03;343;5302;29;155051
62;2021-S03;356;6188;39;181223
62;2021-S03;378;6206;49;185396
62;2021-S03;378;5475;59;188804
62;2021-S03;282;4033;69;181141
62;2021-S03;181;2684;79;113951
62;2021-S03;172;1951;89;64319
62;2021-S03;91;860;90;15664
62;2021-S03;2657;40127;0;1452778
62;2021-S04;98;2176;09;175077
62;2021-S04;312;6599;19;192152
62;2021-S04;356;5901;29;155051
62;2021-S04;373;6467;39;181223
62;2021-S04;384;6144;49;185396
62;2021-S04;334;5439;59;188804
62;2021-S04;248;4084;69;181141
62;2021-S04;187;2728;79;113951
62;2021-S04;134;1850;89;64319
62;2021-S04;60;800;90;15664
62;2021-S04;2488;42205;0;1452778
62;2021-S05;139;2410;09;175077
62;2021-S05;358;6827;19;192152
62;2021-S05;378;5780;29;155051
62;2021-S05;443;6775;39;181223
62;2021-S05;440;6099;49;185396
62;2021-S05;373;5598;59;188804
62;2021-S05;277;4400;69;181141
62;2021-S05;206;2832;79;113951
62;2021-S05;149;1933;89;64319
62;2021-S05;74;855;90;15664
62;2021-S05;2839;43542;0;1452778
62;2021-S06;149;3226;09;175077
62;2021-S06;511;8563;19;192152
62;2021-S06;422;6128;29;155051
62;2021-S06;516;7439;39;181223
62;2021-S06;459;6498;49;185396
62;2021-S06;449;5855;59;188804
62;2021-S06;316;4399;69;181141
62;2021-S06;233;2906;79;113951
62;2021-S06;160;1941;89;64319
62;2021-S06;92;892;90;15664
62;2021-S06;3308;47871;0;1452778
62;2021-S07;246;4114;09;175077
62;2021-S07;630;10467;19;192152
62;2021-S07;591;7396;29;155051
62;2021-S07;671;8658;39;181223
62;2021-S07;707;8221;49;185396
62;2021-S07;661;7199;59;188804
62;2021-S07;468;5042;69;181141
62;2021-S07;306;3176;79;113951
62;2021-S07;241;2227;89;64319
62;2021-S07;84;993;90;15664
62;2021-S07;4606;57515;0;1452778
62;2021-S08;295;3519;09;175077
62;2021-S08;657;6767;19;192152
62;2021-S08;677;7892;29;155051
62;2021-S08;760;8850;39;181223
62;2021-S08;785;8370;49;185396
62;2021-S08;755;7544;59;188804
62;2021-S08;508;5621;69;181141
62;2021-S08;345;3704;79;113951
62;2021-S08;263;2343;89;64319
62;2021-S08;131;1050;90;15664
62;2021-S08;5179;55690;0;1452778
62;2021-S09;317;2803;09;175077
62;2021-S09;722;6420;19;192152
62;2021-S09;712;8176;29;155051
62;2021-S09;776;8433;39;181223
62;2021-S09;747;7764;49;185396
62;2021-S09;703;7479;59;188804
62;2021-S09;509;5786;69;181141
62;2021-S09;347;3642;79;113951
62;2021-S09;188;2319;89;64319
62;2021-S09;72;966;90;15664
62;2021-S09;5095;53814;0;1452778
62;2021-S10;339;4302;09;175077
62;2021-S10;794;8047;19;192152
62;2021-S10;746;7728;29;155051
62;2021-S10;717;8305;39;181223
62;2021-S10;788;7948;49;185396
62;2021-S10;715;7197;59;188804
62;2021-S10;498;5602;69;181141
62;2021-S10;380;3661;79;113951
62;2021-S10;198;2388;89;64319
62;2021-S10;83;1002;90;15664
62;2021-S10;5260;56194;0;1452778
62;2021-S11;460;7051;09;175077
62;2021-S11;887;10908;19;192152
62;2021-S11;925;8724;29;155051
62;2021-S11;942;9775;39;181223
62;2021-S11;939;9343;49;185396
62;2021-S11;917;8386;59;188804
62;2021-S11;605;5690;69;181141
62;2021-S11;372;3480;79;113951
62;2021-S11;264;2195;89;64319
62;2021-S11;113;900;90;15664
62;2021-S11;6426;66472;0;1452778
62;2021-S12;663;10521;09;175077
62;2021-S12;1099;13854;19;192152
62;2021-S12;1044;10064;29;155051
62;2021-S12;1046;11946;39;181223
62;2021-S12;1068;10777;49;185396
62;2021-S12;945;9027;59;188804
62;2021-S12;634;6142;69;181141
62;2021-S12;309;3516;79;113951
62;2021-S12;261;2347;89;64319
62;2021-S12;97;950;90;15664
62;2021-S12;7167;79172;0;1452778
62;2021-S13;489;11674;09;175077
62;2021-S13;1030;17091;19;192152
62;2021-S13;888;10276;29;155051
62;2021-S13;864;12319;39;181223
62;2021-S13;949;11155;49;185396
62;2021-S13;929;9046;59;188804
62;2021-S13;575;6362;69;181141
62;2021-S13;347;3582;79;113951
62;2021-S13;239;2294;89;64319
62;2021-S13;69;883;90;15664
62;2021-S13;6381;84719;0;1452778
62;2021-S14;307;4701;09;175077
62;2021-S14;723;7965;19;192152
62;2021-S14;796;8011;29;155051
62;2021-S14;787;8859;39;181223
62;2021-S14;755;8038;49;185396
62;2021-S14;701;7117;59;188804
62;2021-S14;484;5127;69;181141
62;2021-S14;244;2929;79;113951
62;2021-S14;182;1842;89;64319
62;2021-S14;63;708;90;15664
62;2021-S14;5046;55313;0;1452778
62;2021-S15;312;2722;09;175077
62;2021-S15;733;5388;19;192152
62;2021-S15;745;7487;29;155051
62;2021-S15;764;7482;39;181223
62;2021-S15;720;7019;49;185396
62;2021-S15;654;6753;59;188804
62;2021-S15;423;4826;69;181141
62;2021-S15;242;2849;79;113951
62;2021-S15;135;1717;89;64319
62;2021-S15;47;719;90;15664
62;2021-S15;4777;46978;0;1452778
62;2021-S16;301;2329;09;175077
62;2021-S16;631;4884;19;192152
62;2021-S16;687;6544;29;155051
62;2021-S16;658;6447;39;181223
62;2021-S16;674;6019;49;185396
62;2021-S16;595;5784;59;188804
62;2021-S16;360;4255;69;181141
62;2021-S16;196;2587;79;113951
62;2021-S16;120;1568;89;64319
62;2021-S16;33;612;90;15664
62;2021-S16;4256;41039;0;1452778
62;2021-S17;296;7826;09;175077
62;2021-S17;498;5969;19;192152
62;2021-S17;507;5752;29;155051
62;2021-S17;499;5506;39;181223
62;2021-S17;484;5152;49;185396
62;2021-S17;425;4924;59;188804
62;2021-S17;261;3601;69;181141
62;2021-S17;161;2354;79;113951
62;2021-S17;76;1624;89;64319
62;2021-S17;51;641;90;15664
62;2021-S17;3259;43352;0;1452778
62;2021-S18;310;10272;09;175077
62;2021-S18;510;9362;19;192152
62;2021-S18;437;5501;29;155051
62;2021-S18;494;5737;39;181223
62;2021-S18;442;5151;49;185396
62;2021-S18;356;4852;59;188804
62;2021-S18;229;3602;69;181141
62;2021-S18;102;2297;79;113951
62;2021-S18;73;1495;89;64319
62;2021-S18;32;582;90;15664
62;2021-S18;2986;48873;0;1452778
62;2021-S19;244;7091;09;175077
62;2021-S19;431;10750;19;192152
62;2021-S19;371;5375;29;155051
62;2021-S19;345;5457;39;181223
62;2021-S19;353;4962;49;185396
62;2021-S19;289;4316;59;188804
62;2021-S19;170;3315;69;181141
62;2021-S19;89;2091;79;113951
62;2021-S19;50;1225;89;64319
62;2021-S19;21;436;90;15664
62;2021-S19;2365;45040;0;1452778
62;2021-S20;262;8304;09;175077
62;2021-S20;450;13960;19;192152
62;2021-S20;343;5299;29;155051
62;2021-S20;339;5651;39;181223
62;2021-S20;305;4984;49;185396
62;2021-S20;255;4502;59;188804
62;2021-S20;173;3584;69;181141
62;2021-S20;73;2248;79;113951
62;2021-S20;42;1252;89;64319
62;2021-S20;19;472;90;15664
62;2021-S20;2263;50274;0;1452778
62;2021-S21;164;7857;09;175077
62;2021-S21;317;11629;19;192152
62;2021-S21;231;4378;29;155051
62;2021-S21;273;4571;39;181223
62;2021-S21;202;4049;49;185396
62;2021-S21;150;3567;59;188804
62;2021-S21;115;3322;69;181141
62;2021-S21;51;2165;79;113951
62;2021-S21;24;1158;89;64319
62;2021-S21;4;393;90;15664
62;2021-S21;1531;43106;0;1452778
62;2021-S22;113;6594;09;175077
62;2021-S22;211;10057;19;192152
62;2021-S22;179;4159;29;155051
62;2021-S22;147;4105;39;181223
62;2021-S22;149;3716;49;185396
62;2021-S22;95;3554;59;188804
62;2021-S22;71;3314;69;181141
62;2021-S22;38;2323;79;113951
62;2021-S22;17;1309;89;64319
62;2021-S22;8;454;90;15664
62;2021-S22;1028;39601;0;1452778
62;2021-S23;43;4953;09;175077
62;2021-S23;112;7034;19;192152
62;2021-S23;85;3875;29;155051
62;2021-S23;76;3550;39;181223
62;2021-S23;74;3320;49;185396
62;2021-S23;54;3299;59;188804
62;2021-S23;29;3203;69;181141
62;2021-S23;24;2035;79;113951
62;2021-S23;13;1173;89;64319
62;2021-S23;5;428;90;15664
62;2021-S23;516;32880;0;1452778
62;2021-S24;28;5492;09;175077
62;2021-S24;55;5851;19;192152
62;2021-S24;48;4026;29;155051
62;2021-S24;38;3731;39;181223
62;2021-S24;31;3393;49;185396
62;2021-S24;23;3324;59;188804
62;2021-S24;26;2991;69;181141
62;2021-S24;11;2100;79;113951
62;2021-S24;10;1150;89;64319
62;2021-S24;4;366;90;15664
62;2021-S24;274;32433;0;1452778
62;2021-S25;23;3665;09;175077
62;2021-S25;33;4319;19;192152
62;2021-S25;40;3912;29;155051
62;2021-S25;27;3615;39;181223
62;2021-S25;26;3279;49;185396
62;2021-S25;15;2916;59;188804
62;2021-S25;14;2618;69;181141
62;2021-S25;9;1894;79;113951
62;2021-S25;11;1151;89;64319
62;2021-S25;5;377;90;15664
62;2021-S25;203;27752;0;1452778
62;2021-S26;10;3169;09;175077
62;2021-S26;23;5224;19;192152
62;2021-S26;38;4089;29;155051
62;2021-S26;26;3826;39;181223
62;2021-S26;13;3623;49;185396
62;2021-S26;15;2929;59;188804
62;2021-S26;17;2539;69;181141
62;2021-S26;7;1917;79;113951
62;2021-S26;5;1123;89;64319
62;2021-S26;3;380;90;15664
62;2021-S26;157;28831;0;1452778
62;2021-S27;8;1359;09;175077
62;2021-S27;52;5295;19;192152
62;2021-S27;46;4533;29;155051
62;2021-S27;28;3897;39;181223
62;2021-S27;9;3607;49;185396
62;2021-S27;8;3063;59;188804
62;2021-S27;6;2361;69;181141
62;2021-S27;4;1733;79;113951
62;2021-S27;7;1118;89;64319
62;2021-S27;2;379;90;15664
62;2021-S27;170;27350;0;1452778
62;2021-S28;13;1185;09;175077
62;2021-S28;81;5485;19;192152
62;2021-S28;131;5150;29;155051
62;2021-S28;61;4137;39;181223
62;2021-S28;50;3494;49;185396
62;2021-S28;43;2706;59;188804
62;2021-S28;21;2158;69;181141
62;2021-S28;11;1509;79;113951
62;2021-S28;9;1030;89;64319
62;2021-S28;2;407;90;15664
62;2021-S28;422;27265;0;1452778
62;2021-S29;54;1537;09;175077
62;2021-S29;179;6634;19;192152
62;2021-S29;302;9252;29;155051
62;2021-S29;140;8284;39;181223
62;2021-S29;84;5804;49;185396
62;2021-S29;76;3641;59;188804
62;2021-S29;52;2689;69;181141
62;2021-S29;26;1818;79;113951
62;2021-S29;10;1089;89;64319
62;2021-S29;6;405;90;15664
62;2021-S29;929;41162;0;1452778
62;2021-S30;87;2063;09;175077
62;2021-S30;304;8583;19;192152
62;2021-S30;285;11319;29;155051
62;2021-S30;171;10873;39;181223
62;2021-S30;136;7496;49;185396
62;2021-S30;83;4501;59;188804
62;2021-S30;64;3014;69;181141
62;2021-S30;29;2007;79;113951
62;2021-S30;12;1160;89;64319
62;2021-S30;4;434;90;15664
62;2021-S30;1175;51461;0;1452778
62;2021-S31;120;1562;09;175077
62;2021-S31;269;7952;19;192152
62;2021-S31;299;12230;29;155051
62;2021-S31;250;11682;39;181223
62;2021-S31;152;7387;49;185396
62;2021-S31;94;4567;59;188804
62;2021-S31;77;3077;69;181141
62;2021-S31;40;1927;79;113951
62;2021-S31;33;1085;89;64319
62;2021-S31;5;401;90;15664
62;2021-S31;1339;51886;0;1452778
62;2021-S32;165;1719;09;175077
